App,Package,Start Time,Duration,Filename
"System",,"Oct 19, 2018 @ 05:00:50 PM","17 sec","Trepn_2018.10.19_170049.db"

Time  [ms],"Battery Status",Time  [ms],"Screen Brightness",Time  [ms],"Battery Power* [uW] (Raw)","Battery Power* [uW] (Delta)",Time  [ms],"GPU Frequency [KHz]",Time  [ms],"GPU Load [%]",Time  [ms],"CPU1 Frequency [kHz]",Time  [ms],"CPU2 Frequency [kHz]",Time  [ms],"CPU3 Frequency [kHz]",Time  [ms],"CPU4 Frequency [kHz]",Time  [ms],"CPU1 Load [%]",Time  [ms],"CPU2 Load [%]",Time  [ms],"CPU3 Load [%]",Time  [ms],"CPU4 Load [%]",
8,3,1,255,7,1894173,736796,10,320000,17,0,42,1512000,44,1512000,46,0,4,0,44,100,45,100,47,0,6,0,
49,3,47,255,48,1894173,736796,50,320000,51,0,143,1512000,144,1512000,147,1512000,48,0,144,90,146,60,148,82,48,0,
151,3,149,255,151,2379834,1222457,152,320000,152,0,243,1512000,245,1512000,247,1512000,149,1512000,244,62,246,60,249,100,151,39,
258,3,249,255,258,2728688,1571311,266,320000,267,0,343,1512000,345,1512000,348,1512000,249,1512000,345,55,347,72,349,100,251,100,
352,3,349,255,352,2673966,1516589,353,320000,353,0,444,1512000,446,1512000,447,1512000,350,1512000,445,45,447,70,449,100,352,87,
451,3,449,255,451,2167785,1010408,452,320000,452,0,544,1512000,546,1512000,547,1512000,449,1512000,546,72,547,46,549,100,451,25,
551,3,549,255,551,2145486,988109,551,320000,552,0,645,1512000,647,1512000,648,1512000,549,1134000,646,33,648,27,650,100,551,30,
652,3,650,255,652,1620562,463185,653,320000,653,0,745,1026000,749,1026000,753,1512000,651,1026000,748,20,751,20,756,80,652,0,
761,3,758,255,760,1292000,134623,761,320000,762,0,846,1026000,849,1026000,852,1512000,758,1026000,848,72,852,70,854,81,760,20,
864,3,855,255,862,1860070,702693,868,320000,872,0,946,1512000,949,1026000,951,1512000,855,1026000,949,90,951,80,954,70,860,72,
